territory_id,state,city,pattern,status,date_from,date_to,url
2106326,MA,Maracaçumé,adiarios_v1,atual,2019-10-20,2024-10-31,https://www.maracacume.ma.gov.br/diariooficial.php
2106631,MA,Matões do Norte,adiarios_v1,atual,2010-03-29,2024-10-31,https://www.matoesdonorte.ma.gov.br/diariooficial.php
2107506,MA,Paço do Lumiar,adiarios_v1,atual,2017-08-03,2024-10-31,https://www.pacodolumiar.ma.gov.br/diariooficial.php
2108207,MA,Pedreiras,adiarios_v1,atual,2015-02-20,2024-10-31,https://www.pedreiras.ma.gov.br/diariooficial.php
2108504,MA,Pindaré-Mirim,adiarios_v1,atual,2020-01-02,2024-10-31,https://www.pindaremirim.ma.gov.br/diariooficial.php
2108702,MA,Pio XII,adiarios_v1,descontinuado,2017-03-09,2024-07-31,https://www.pioxii.ma.gov.br/diariooficial.php
2110039,MA,Santa Luzia do Paruá,adiarios_v1,atual,2023-11-24,2024-11-01,https://www.santaluziadoparua.ma.gov.br/diariooficial.php
2112233,MA,Trizidela do Vale,adiarios_v1,atual,2015-12-09,2024-10-31,https://www.trizideladovale.ma.gov.br/diariooficial.php
2112704,MA,Vargem Grande,adiarios_v1,atual,2017-01-08,2024-11-01,https://www.vargemgrande.ma.gov.br/diariooficial.php
2112852,MA,Vila Nova dos Martírios,adiarios_v1,atual,2021-06-14,2024-10-31,https://www.vilanovadosmartirios.ma.gov.br/diariooficial.php
2301703,CE,Aurora,adiarios_v1,atual,2021-08-02,2024-10-31,https://www.aurora.ce.gov.br/diariooficial.php
2302800,CE,Canindé,adiarios_v1,atual,2017-08-03,2024-10-31,https://www.caninde.ce.gov.br/diariooficial.php
2303204,CE,Caririaçu,adiarios_v1,atual,2018-01-23,2024-10-30,https://www.caririacu.ce.gov.br/diariooficial.php
2303402,CE,Carnaubal,adiarios_v1,atual,2016-05-10,2024-10-31,https://www.carnaubal.ce.gov.br/diariooficial.php
2303709,CE,Caucaia,adiarios_v1,atual,2002-06-03,2024-10-31,https://www.caucaia.ce.gov.br/diariooficial.php
2303808,CE,Cedro,adiarios_v1,atual,0202-06-07,2024-11-01,https://www.cedro.ce.gov.br/diariooficial.php
2304004,CE,Coreaú,adiarios_v1,descontinuado,2024-05-03,2024-07-29,https://www.coreau.ce.gov.br/diariooficial.php
2304103,CE,Crateús,adiarios_v1,atual,2017-12-21,2024-11-01,https://www.crateus.ce.gov.br/diariooficial.php
2304202,CE,Crato,adiarios_v1,descontinuado,2019-04-30,2021-09-14,https://www.crato.ce.gov.br/diariooficial.php
2304608,CE,General Sampaio,adiarios_v1,atual,2016-09-15,2024-11-01,https://www.generalsampaio.ce.gov.br/diariooficial.php
2305209,CE,Hidrolândia,adiarios_v1,atual,2007-04-09,2024-11-01,https://www.hidrolandia.ce.gov.br/diariooficial.php
2305308,CE,Ibiapina,adiarios_v1,descontinuado,2022-11-25,2024-04-24,https://www.ibiapina.ce.gov.br/diariooficial.php
2306256,CE,Itaitinga,adiarios_v1,atual,2018-04-25,2024-10-31,https://www.itaitinga.ce.gov.br/diariooficial.php
2306900,CE,Jaguaribe,adiarios_v1,atual,2006-06-23,2024-11-01,https://www.jaguaribe.ce.gov.br/diariooficial.php
2307304,CE,Juazeiro do Norte,adiarios_v1,atual,2021-01-12,2024-10-31,https://www.juazeirodonorte.ce.gov.br/diariooficial.php
2307601,CE,Limoeiro do Norte,adiarios_v1,atual,2017-04-10,2024-10-31,https://www.limoeirodonorte.ce.gov.br/diariooficial.php
2308302,CE,Milagres,adiarios_v1,descontinuado,2016-05-20,2024-08-30,https://www.milagres.ce.gov.br/diariooficial.php
2308500,CE,Mombaça,adiarios_v1,descontinuado,2017-03-24,2018-01-10,https://www.mombaca.ce.gov.br/diariooficial.php
2308609,CE,Monsenhor Tabosa,adiarios_v1,descontinuado,2022-01-03,2023-07-10,https://www.monsenhortabosa.ce.gov.br/diariooficial.php
2308906,CE,Morrinhos,adiarios_v1,descontinuado,2021-07-27,2022-03-31,https://www.morrinhos.ce.gov.br/diariooficial.php
2309102,CE,Mulungu,adiarios_v1,descontinuado,2021-02-04,2021-04-08,https://www.mulungu.ce.gov.br/diariooficial.php
2309607,CE,Pacajus,adiarios_v1,atual,2018-10-26,2024-10-31,https://www.pacajus.ce.gov.br/diariooficial.php
2310407,CE,Paramoti,adiarios_v1,atual,2023-01-02,2024-11-01,https://www.paramoti.ce.gov.br/diariooficial.php
2310803,CE,Pereiro,adiarios_v1,atual,2020-01-03,2024-11-01,https://www.pereiro.ce.gov.br/diariooficial.php
2312205,CE,Santa Quitéria,adiarios_v1,descontinuado,2021-05-23,2022-12-30,https://www.santaquiteria.ce.gov.br/diariooficial.php
2312304,CE,São Benedito,adiarios_v1,atual,0018-02-15,2024-10-31,https://www.saobenedito.ce.gov.br/diariooficial.php
2312502,CE,São João do Jaguaribe,adiarios_v1,atual,2006-06-23,2024-11-01,https://www.jaguaribe.ce.gov.br/diariooficial.php
2313302,CE,Tauá,adiarios_v1,atual,2019-08-30,2024-11-01,https://www.taua.ce.gov.br/diariooficial.php
2313401,CE,Tianguá,adiarios_v1,atual,2021-11-03,2024-10-31,https://www.tiangua.ce.gov.br/diariooficial.php
2313906,CE,Uruoca,adiarios_v1,atual,2017-01-02,2024-11-01,https://www.uruoca.ce.gov.br/diariooficial.php
2314102,CE,Viçosa do Ceará,adiarios_v1,atual,2018-06-12,2024-10-31,https://www.vicosa.ce.gov.br/diariooficial.php
2401909,RN,Caiçara do Rio do Vento,adiarios_v1,descontinuado,2023-03-22,2023-05-02,https://www.caicaradoriodovento.rn.gov.br/diariooficial.php
2402105,RN,Campo Redondo,adiarios_v1,descontinuado,2024-06-17,2024-07-23,https://www.camporedondo.rn.gov.br/diariooficial.php
2402501,RN,Carnaubais,adiarios_v1,atual,2017-01-05,2024-10-30,https://www.carnaubais.rn.gov.br/diariooficial.php
2403509,RN,Espírito Santo,adiarios_v1,atual,2024-09-06,2024-10-01,https://www.espiritosanto.rn.gov.br/diariooficial.php
2403905,RN,Francisco Dantas,adiarios_v1,atual,1983-05-05,2024-10-17,https://www.franciscodantas.rn.gov.br/diariooficial.php
2404903,RN,Itaú,adiarios_v1,atual,2021-01-04,2024-11-01,https://www.itau.rn.gov.br/diariooficial.php
2405108,RN,Jandaíra,adiarios_v1,descontinuado,2022-12-20,2023-03-17,https://www.jandaira.rn.gov.br/diariooficial.php
2405900,RN,João Dias,adiarios_v1,atual,2022-03-21,2024-10-30,https://www.joaodias.rn.gov.br/diariooficial.php
2407005,RN,Luís Gomes,adiarios_v1,atual,2018-04-03,2024-10-30,https://www.luisgomes.rn.gov.br/diariooficial.php
2407252,RN,Major Sales,adiarios_v1,atual,0202-08-04,2024-10-30,https://www.majorsales.rn.gov.br/diariooficial.php
2408300,RN,Nova Cruz,adiarios_v1,atual,2013-04-01,2024-10-31,https://www.novacruz.rn.gov.br/diariooficial.php
2409100,RN,Passa e Fica,adiarios_v1,atual,2014-01-04,2024-10-30,https://www.passaefica.rn.gov.br/diariooficial.php
2409407,RN,Pau dos Ferros,adiarios_v1,atual,2022-09-28,2024-10-31,https://www.paudosferros.rn.gov.br/diariooficial.php
2410306,RN,Serra Caiada,adiarios_v1,descontinuado,2023-01-31,2023-02-17,https://www.serracaiada.rn.gov.br/diariooficial.php
2411007,RN,Rodolfo Fernandes,adiarios_v1,atual,2015-02-05,2024-11-01,https://www.rodolfofernandes.rn.gov.br/diariooficial.php
2411205,RN,Santa Cruz,adiarios_v1,atual,2022-01-04,2024-10-31,https://www.santacruz.rn.gov.br/diariooficial.php
2411908,RN,São Francisco do Oeste,adiarios_v1,atual,2023-02-07,2024-11-01,https://www.saofranciscodooeste.rn.gov.br/diariooficial.php
2413706,RN,Sítio Novo,adiarios_v1,descontinuado,2022-12-29,2023-10-18,https://www.sitionovo.rn.gov.br/diariooficial.php
2413805,RN,Taboleiro Grande,adiarios_v1,atual,2013-01-28,2024-10-31,https://www.taboleirogrande.rn.gov.br/diariooficial.php
2414159,RN,Tenente Laurentino Cruz,adiarios_v1,atual,2024-05-30,2024-10-31,https://www.tenentelaurentinocruz.rn.gov.br/diariooficial.php
2500304,PB,Alagoa Grande,adiarios_v1,atual,2024-06-20,2024-10-30,https://www.alagoagrande.pb.gov.br/diariooficial.php
2500403,PB,Alagoa Nova,adiarios_v1,atual,2022-12-29,2024-11-01,https://www.alagoanova.pb.gov.br/diariooficial.php
2502201,PB,Bom Jesus,adiarios_v1,atual,0014-02-10,2024-10-30,https://www.prefeiturabomjesus.pb.gov.br/diariooficial.php
2502706,PB,Borborema,adiarios_v1,atual,2013-03-31,2024-10-30,https://www.borborema.pb.gov.br/diariooficial.php
2503308,PB,Cachoeira dos Índios,adiarios_v1,atual,0202-08-23,2024-10-31,https://www.cachoeiradosindios.pb.gov.br/diariooficial.php
2503506,PB,Cacimba de Dentro,adiarios_v1,atual,2024-02-05,2024-10-21,https://www.cacimbadedentro.pb.gov.br/diariooficial.php
2503704,PB,Cajazeiras,adiarios_v1,atual,2017-02-02,2024-10-29,https://www.cajazeiras.pb.gov.br/diariooficial.php
2503753,PB,Cajazeirinhas,adiarios_v1,atual,2024-02-06,2024-10-23,https://www.cajazeirinhas.pb.gov.br/diariooficial.php
2504033,PB,Capim,adiarios_v1,atual,2020-08-18,2024-10-30,https://www.capim.pb.gov.br/diariooficial.php
2504801,PB,Coremas,adiarios_v1,atual,1202-11-16,2024-10-28,https://www.coremas.pb.gov.br/diariooficial.php
2505238,PB,Cuité de Mamanguape,adiarios_v1,descontinuado,2024-01-02,2024-09-17,https://www.cuitedemamanguape.pb.gov.br/diariooficial.php
2507309,PB,Jacaraú,adiarios_v1,atual,2019-03-07,2024-10-31,https://www.jacarau.pb.gov.br/diariooficial.php
2507408,PB,Jericó,adiarios_v1,descontinuado,2021-06-01,2024-08-13,https://www.jerico.pb.gov.br/diariooficial.php
2509156,PB,Marizópolis,adiarios_v1,atual,2021-01-27,2024-11-01,https://www.marizopolis.pb.gov.br/diariooficial.php
2511707,PB,Pilõezinhos,adiarios_v1,atual,2022-06-01,2024-10-25,https://www.piloezinhos.pb.gov.br/diariooficial.php
2512747,PB,Riachão,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2512754,PB,Riachão do Bacamarte,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2512762,PB,Riachão do Poço,adiarios_v1,atual,2024-02-29,2024-10-30,https://www.riachao.pb.gov.br/diariooficial.php
2514453,PB,São José dos Ramos,adiarios_v1,atual,2021-01-04,2024-10-11,https://www.saojosedosramos.pb.gov.br/diariooficial.php
2515906,PB,Serraria,adiarios_v1,atual,2024-03-01,2024-10-02,https://www.serraria.pb.gov.br/diariooficial.php
2515930,PB,Sertãozinho,adiarios_v1,atual,2024-02-01,2027-07-05,https://www.sertaozinho.pb.gov.br/diariooficial.php
2516003,PB,Solânea,adiarios_v1,descontinuado,2021-05-13,2024-09-03,https://www.solanea.pb.gov.br/diariooficial.php
2516409,PB,Tacima,adiarios_v1,atual,2021-03-19,2024-10-28,https://www.pmtacima.pb.gov.br/diariooficial.php
2614303,PE,Moreilândia,adiarios_v1,atual,2021-04-09,2024-10-23,https://www.moreilandia.pe.gov.br/diariooficial.php
